identifier	precursor_charge	precursor_mz	retention_time	cluster	filename	scan
mzspec:USI000000:EK_Q_11_1:scan:5515	3	350.198669433594	31.398894	3515	EK_Q_11_1.mzML	5515
mzspec:USI000000:EK_Q_11_1:scan:5520	2	449.771545410156	31.432505	392	EK_Q_11_1.mzML	5520
mzspec:USI000000:EK_Q_11_1:scan:5522	2	505.257751464844	31.450157	843	EK_Q_11_1.mzML	5522
mzspec:USI000000:EK_Q_11_1:scan:5523	2	430.717407226563	31.458967	290	EK_Q_11_1.mzML	5523
mzspec:USI000000:EK_Q_11_1:scan:5534	2	616.295043945313	31.543142	1797	EK_Q_11_1.mzML	5534
mzspec:USI000000:EK_Q_11_1:scan:5535	2	540.791625976563	31.55197	1137	EK_Q_11_1.mzML	5535
mzspec:USI000000:EK_Q_11_1:scan:5541	2	603.816284179688	31.596401	1705	EK_Q_11_1.mzML	5541
mzspec:USI000000:EK_Q_11_1:scan:5544	2	454.246398925781	31.621197	433	EK_Q_11_1.mzML	5544
mzspec:USI000000:EK_Q_11_1:scan:5546	2	476.745178222656	31.638849	590	EK_Q_11_1.mzML	5546
mzspec:USI000000:EK_Q_11_1:scan:5554	2	365.236968994141	31.695532	65	EK_Q_11_1.mzML	5554
mzspec:USI000000:EK_Q_11_1:scan:5555	2	555.271301269531	31.704359	1248	EK_Q_11_1.mzML	5555
mzspec:USI000000:EK_Q_11_1:scan:5556	2	410.240844726563	31.713168	188	EK_Q_11_1.mzML	5556
mzspec:USI000000:EK_Q_11_1:scan:5559	2	429.220031738281	31.740243	279	EK_Q_11_1.mzML	5559
mzspec:USI000000:EK_Q_11_1:scan:5562	2	688.348510742188	31.759343	2289	EK_Q_11_1.mzML	5562
mzspec:USI000000:EK_Q_11_1:scan:5564	3	386.544616699219	31.770657	3589	EK_Q_11_1.mzML	5564
mzspec:USI000000:EK_Q_11_1:scan:5568	2	344.212097167969	31.805937	38	EK_Q_11_1.mzML	5568
mzspec:USI000000:EK_Q_11_1:scan:5573	2	513.309875488281	31.844697	913	EK_Q_11_1.mzML	5573
mzspec:USI000000:EK_Q_11_1:scan:5574	2	528.806396484375	31.851716	1020	EK_Q_11_1.mzML	5574
mzspec:USI000000:EK_Q_11_1:scan:5575	2	639.846130371094	31.860545	1985	EK_Q_11_1.mzML	5575
mzspec:USI000000:EK_Q_11_1:scan:5576	2	550.823364257813	31.869372	1213	EK_Q_11_1.mzML	5576
mzspec:USI000000:EK_Q_11_1:scan:5590	2	424.733825683594	31.983597	259	EK_Q_11_1.mzML	5590
mzspec:USI000000:EK_Q_11_1:scan:5596	2	454.266296386719	32.027903	441	EK_Q_11_1.mzML	5596
mzspec:USI000000:EK_Q_11_1:scan:5600	2	490.810333251953	32.060803	705	EK_Q_11_1.mzML	5600
mzspec:USI000000:EK_Q_11_1:scan:5602	2	728.886840820313	32.078478	2560	EK_Q_11_1.mzML	5602
mzspec:USI000000:EK_Q_11_1:scan:5608	3	415.575256347656	32.117383	3682	EK_Q_11_1.mzML	5608
mzspec:USI000000:EK_Q_11_1:scan:5609	2	591.798767089844	32.125674	1603	EK_Q_11_1.mzML	5609
mzspec:USI000000:EK_Q_11_1:scan:5614	2	474.726959228516	32.165172	569	EK_Q_11_1.mzML	5614
mzspec:USI000000:EK_Q_11_1:scan:5618	2	735.385986328125	32.190216	2585	EK_Q_11_1.mzML	5618
mzspec:USI000000:EK_Q_11_1:scan:5619	3	450.246337890625	32.196268	3822	EK_Q_11_1.mzML	5619
mzspec:USI000000:EK_Q_11_1:scan:5620	2	653.344055175781	32.205097	2072	EK_Q_11_1.mzML	5620
mzspec:USI000000:EK_Q_11_1:scan:5630	2	692.894287109375	32.267895	2322	EK_Q_11_1.mzML	5630
mzspec:USI000000:EK_Q_11_1:scan:5631	2	552.789855957031	32.274375	1227	EK_Q_11_1.mzML	5631
mzspec:USI000000:EK_Q_11_1:scan:5633	2	523.280456542969	32.291939	977	EK_Q_11_1.mzML	5633
mzspec:USI000000:EK_Q_11_1:scan:5634	2	420.751129150391	32.30075	236	EK_Q_11_1.mzML	5634
mzspec:USI000000:EK_Q_11_1:scan:5635	2	514.809020996094	32.309577	923	EK_Q_11_1.mzML	5635
mzspec:USI000000:EK_Q_11_1:scan:5636	2	588.799438476563	32.318402	1579	EK_Q_11_1.mzML	5636
mzspec:USI000000:EK_Q_11_1:scan:5637	2	642.352905273438	32.327231	2000	EK_Q_11_1.mzML	5637
mzspec:USI000000:EK_Q_11_1:scan:5653	2	517.762512207031	32.447268	941	EK_Q_11_1.mzML	5653
mzspec:USI000000:EK_Q_11_1:scan:5654	2	485.303070068359	32.451364	666	EK_Q_11_1.mzML	5654
mzspec:USI000000:EK_Q_11_1:scan:5656	2	475.277709960938	32.459646	576	EK_Q_11_1.mzML	5656
mzspec:USI000000:EK_Q_11_1:scan:5657	3	416.556091308594	32.464458	3687	EK_Q_11_1.mzML	5657
mzspec:USI000000:EK_Q_11_1:scan:5658	2	313.188903808594	32.472089	5	EK_Q_11_1.mzML	5658
mzspec:USI000000:EK_Q_11_1:scan:5659	2	433.278747558594	32.4809	298	EK_Q_11_1.mzML	5659
mzspec:USI000000:EK_Q_11_1:scan:5666	2	689.812805175781	32.533248	2303	EK_Q_11_1.mzML	5666
mzspec:USI000000:EK_Q_11_1:scan:5667	2	674.807373046875	32.542075	2191	EK_Q_11_1.mzML	5667
mzspec:USI000000:EK_Q_11_1:scan:5676	2	476.748413085938	32.614127	594	EK_Q_11_1.mzML	5676
mzspec:USI000000:EK_Q_11_1:scan:5678	2	423.201019287109	32.630769	247	EK_Q_11_1.mzML	5678
mzspec:USI000000:EK_Q_11_1:scan:5690	3	334.870880126953	32.731248	3497	EK_Q_11_1.mzML	5690
mzspec:USI000000:EK_Q_11_1:scan:5696	2	454.266906738281	32.772742	442	EK_Q_11_1.mzML	5696
mzspec:USI000000:EK_Q_11_1:scan:5699	2	702.796875	32.799271	2384	EK_Q_11_1.mzML	5699
mzspec:USI000000:EK_Q_11_1:scan:5709	3	511.2763671875	32.882173	4061	EK_Q_11_1.mzML	5709
mzspec:USI000000:EK_Q_11_1:scan:5719	2	397.742248535156	32.960361	143	EK_Q_11_1.mzML	5719
mzspec:USI000000:EK_Q_11_1:scan:5721	2	533.817077636719	32.97668	1088	EK_Q_11_1.mzML	5721
mzspec:USI000000:EK_Q_11_1:scan:5723	3	410.243804931641	32.992859	3668	EK_Q_11_1.mzML	5723
mzspec:USI000000:EK_Q_11_1:scan:5729	2	552.790161132813	33.033496	1227	EK_Q_11_1.mzML	5729
mzspec:USI000000:EK_Q_11_1:scan:5730	2	420.751495361328	33.039611	237	EK_Q_11_1.mzML	5730
mzspec:USI000000:EK_Q_11_1:scan:5733	3	459.266204833984	33.050594	3852	EK_Q_11_1.mzML	5733
mzspec:USI000000:EK_Q_11_1:scan:5740	2	417.726776123047	33.093436	225	EK_Q_11_1.mzML	5740
mzspec:USI000000:EK_Q_11_1:scan:5741	3	356.213165283203	33.096611	3532	EK_Q_11_1.mzML	5741
mzspec:USI000000:EK_Q_11_1:scan:5743	2	400.738	33.110888	151	EK_Q_11_1.mzML	5743
mzspec:USI000000:EK_Q_11_1:scan:5757	2	513.311218261719	33.22653	913	EK_Q_11_1.mzML	5757
mzspec:USI000000:EK_Q_11_1:scan:5758	2	715.350280761719	33.236017	2478	EK_Q_11_1.mzML	5758
mzspec:USI000000:EK_Q_11_1:scan:5760	2	407.257049560547	33.250403	170	EK_Q_11_1.mzML	5760
mzspec:USI000000:EK_Q_11_1:scan:5763	2	515.779968261719	33.26504	932	EK_Q_11_1.mzML	5763
mzspec:USI000000:EK_Q_11_1:scan:5764	2	396.213409423828	33.271774	133	EK_Q_11_1.mzML	5764
mzspec:USI000000:EK_Q_11_1:scan:5766	3	480.289001464844	33.288515	3936	EK_Q_11_1.mzML	5766
mzspec:USI000000:EK_Q_11_1:scan:5774	2	628.354309082031	33.348265	1885	EK_Q_11_1.mzML	5774
mzspec:USI000000:EK_Q_11_1:scan:5775	2	539.799255371094	33.354363	1128	EK_Q_11_1.mzML	5775
mzspec:USI000000:EK_Q_11_1:scan:5776	2	529.317810058594	33.363191	1027	EK_Q_11_1.mzML	5776
mzspec:USI000000:EK_Q_11_1:scan:5779	2	599.290954589844	33.388278	1668	EK_Q_11_1.mzML	5779
mzspec:USI000000:EK_Q_11_1:scan:5780	2	561.293029785156	33.397105	1311	EK_Q_11_1.mzML	5780
mzspec:USI000000:EK_Q_11_1:scan:5785	2	565.796081542969	33.425889	1348	EK_Q_11_1.mzML	5785
mzspec:USI000000:EK_Q_11_1:scan:5786	3	352.893310546875	33.428828	3525	EK_Q_11_1.mzML	5786
mzspec:USI000000:EK_Q_11_1:scan:5807	2	433.794616699219	33.571368	300	EK_Q_11_1.mzML	5807
mzspec:USI000000:EK_Q_11_1:scan:5808	2	591.353210449219	33.580022	1600	EK_Q_11_1.mzML	5808
mzspec:USI000000:EK_Q_11_1:scan:5811	2	613.804138183594	33.602382	1771	EK_Q_11_1.mzML	5811
mzspec:USI000000:EK_Q_11_1:scan:5819	2	510.275726318359	33.642087	880	EK_Q_11_1.mzML	5819
mzspec:USI000000:EK_Q_11_1:scan:5820	2	367.7314453125	33.650897	69	EK_Q_11_1.mzML	5820
mzspec:USI000000:EK_Q_11_1:scan:5821	2	573.313232421875	33.659722	1418	EK_Q_11_1.mzML	5821
mzspec:USI000000:EK_Q_11_1:scan:5831	2	438.763122558594	33.728001	332	EK_Q_11_1.mzML	5831
mzspec:USI000000:EK_Q_11_1:scan:5842	2	540.775756835938	33.810508	1136	EK_Q_11_1.mzML	5842
mzspec:USI000000:EK_Q_11_1:scan:5843	2	530.785705566406	33.812299	1050	EK_Q_11_1.mzML	5843
mzspec:USI000000:EK_Q_11_1:scan:5844	2	417.727233886719	33.817883	225	EK_Q_11_1.mzML	5844
mzspec:USI000000:EK_Q_11_1:scan:5847	2	707.830993652344	33.836637	2430	EK_Q_11_1.mzML	5847
mzspec:USI000000:EK_Q_11_1:scan:5849	2	421.263702392578	33.853743	240	EK_Q_11_1.mzML	5849
mzspec:USI000000:EK_Q_11_1:scan:5853	4	504.771362304688	33.875991	4969	EK_Q_11_1.mzML	5853
mzspec:USI000000:EK_Q_11_1:scan:5854	2	454.24462890625	33.883306	432	EK_Q_11_1.mzML	5854
mzspec:USI000000:EK_Q_11_1:scan:5856	2	737.345886230469	33.900831	2592	EK_Q_11_1.mzML	5856
mzspec:USI000000:EK_Q_11_1:scan:5858	3	429.266387939453	33.916858	3738	EK_Q_11_1.mzML	5858
mzspec:USI000000:EK_Q_11_1:scan:5861	2	496.774932861328	33.94395	762	EK_Q_11_1.mzML	5861
mzspec:USI000000:EK_Q_11_1:scan:5865	3	640.282104492188	33.967862	4477	EK_Q_11_1.mzML	5865
mzspec:USI000000:EK_Q_11_1:scan:5868	2	632.840759277344	33.993925	1930	EK_Q_11_1.mzML	5868
mzspec:USI000000:EK_Q_11_1:scan:5874	2	628.355590820313	34.036698	1885	EK_Q_11_1.mzML	5874
mzspec:USI000000:EK_Q_11_1:scan:5875	2	485.806243896484	34.039133	673	EK_Q_11_1.mzML	5875
mzspec:USI000000:EK_Q_11_1:scan:5877	2	959.4241	34.051785	3319	EK_Q_11_1.mzML	5877
mzspec:USI000000:EK_Q_11_1:scan:5879	2	543.3184	34.069439	1167	EK_Q_11_1.mzML	5879
mzspec:USI000000:EK_Q_11_1:scan:5886	2	539.799133300781	34.118733	1129	EK_Q_11_1.mzML	5886
mzspec:USI000000:EK_Q_11_1:scan:5888	2	342.741668701172	34.132523	35	EK_Q_11_1.mzML	5888
mzspec:USI000000:EK_Q_11_1:scan:5891	3	363.866333007813	34.159002	3544	EK_Q_11_1.mzML	5891
mzspec:USI000000:EK_Q_11_1:scan:5893	2	425.755676269531	34.177283	264	EK_Q_11_1.mzML	5893
mzspec:USI000000:EK_Q_11_1:scan:5896	2	565.795959472656	34.192071	1348	EK_Q_11_1.mzML	5896
mzspec:USI000000:EK_Q_11_1:scan:5898	2	450.282409667969	34.20969	401	EK_Q_11_1.mzML	5898
mzspec:USI000000:EK_Q_11_1:scan:5910	2	508.76708984375	34.295852	871	EK_Q_11_1.mzML	5910
mzspec:USI000000:EK_Q_11_1:scan:5916	2	601.805908203125	34.347625	1686	EK_Q_11_1.mzML	5916
mzspec:USI000000:EK_Q_11_1:scan:5918	2	646.348754882813	34.350871	2031	EK_Q_11_1.mzML	5918
mzspec:USI000000:EK_Q_11_1:scan:5919	2	367.731994628906	34.359681	69	EK_Q_11_1.mzML	5919
mzspec:USI000000:EK_Q_11_1:scan:5920	2	443.783813476563	34.361019	360	EK_Q_11_1.mzML	5920
mzspec:USI000000:EK_Q_11_1:scan:5921	2	521.30615234375	34.362658	966	EK_Q_11_1.mzML	5921
mzspec:USI000000:EK_Q_11_1:scan:5922	3	467.929840087891	34.368511	3886	EK_Q_11_1.mzML	5922
mzspec:USI000000:EK_Q_11_1:scan:5929	2	438.764892578125	34.422742	332	EK_Q_11_1.mzML	5929
mzspec:USI000000:EK_Q_11_1:scan:5930	2	474.269165039063	34.428534	567	EK_Q_11_1.mzML	5930
mzspec:USI000000:EK_Q_11_1:scan:5933	2	512.788146972656	34.455002	906	EK_Q_11_1.mzML	5933
mzspec:USI000000:EK_Q_11_1:scan:5934	2	338.723510742188	34.463813	26	EK_Q_11_1.mzML	5934
mzspec:USI000000:EK_Q_11_1:scan:5940	2	530.784973144531	34.510423	1050	EK_Q_11_1.mzML	5940
mzspec:USI000000:EK_Q_11_1:scan:5941	2	441.247741699219	34.512279	341	EK_Q_11_1.mzML	5941
mzspec:USI000000:EK_Q_11_1:scan:5942	3	447.237731933594	34.51405	3808	EK_Q_11_1.mzML	5942
mzspec:USI000000:EK_Q_11_1:scan:5943	2	486.790008544922	34.517111	679	EK_Q_11_1.mzML	5943
mzspec:USI000000:EK_Q_11_1:scan:5944	2	551.299072265625	34.521767	1220	EK_Q_11_1.mzML	5944
mzspec:USI000000:EK_Q_11_1:scan:5952	2	665.847045898438	34.571938	2147	EK_Q_11_1.mzML	5952
mzspec:USI000000:EK_Q_11_1:scan:5954	2	501.285339355469	34.585036	791	EK_Q_11_1.mzML	5954
mzspec:USI000000:EK_Q_11_1:scan:5958	2	571.772094726563	34.617136	1405	EK_Q_11_1.mzML	5958
mzspec:USI000000:EK_Q_11_1:scan:5963	3	405.235137939453	34.650344	3647	EK_Q_11_1.mzML	5963
mzspec:USI000000:EK_Q_11_1:scan:5964	2	464.2234	34.657361	495	EK_Q_11_1.mzML	5964
mzspec:USI000000:EK_Q_11_1:scan:5966	2	417.727783203125	34.673596	225	EK_Q_11_1.mzML	5966
mzspec:USI000000:EK_Q_11_1:scan:5968	2	457.789031982422	34.69064	474	EK_Q_11_1.mzML	5968
mzspec:USI000000:EK_Q_11_1:scan:5969	2	650.313781738281	34.699471	2056	EK_Q_11_1.mzML	5969
mzspec:USI000000:EK_Q_11_1:scan:5970	2	378.260833740234	34.708926	90	EK_Q_11_1.mzML	5970
mzspec:USI000000:EK_Q_11_1:scan:5971	2	741.350158691406	34.717769	2613	EK_Q_11_1.mzML	5971
mzspec:USI000000:EK_Q_11_1:scan:5977	3	341.190673828125	34.753334	3505	EK_Q_11_1.mzML	5977
mzspec:USI000000:EK_Q_11_1:scan:5978	2	698.338073730469	34.76218	2362	EK_Q_11_1.mzML	5978
mzspec:USI000000:EK_Q_11_1:scan:5985	2	643.820129394531	34.810992	2009	EK_Q_11_1.mzML	5985
mzspec:USI000000:EK_Q_11_1:scan:5987	2	556.776306152344	34.820976	1263	EK_Q_11_1.mzML	5987
mzspec:USI000000:EK_Q_11_1:scan:5988	2	511.2822265625	34.828644	898	EK_Q_11_1.mzML	5988
mzspec:USI000000:EK_Q_11_1:scan:5989	2	527.783142089844	34.837472	1009	EK_Q_11_1.mzML	5989
mzspec:USI000000:EK_Q_11_1:scan:5995	2	596.770324707031	34.88434	1648	EK_Q_11_1.mzML	5995
mzspec:USI000000:EK_Q_11_1:scan:5996	2	561.30126953125	34.888051	1312	EK_Q_11_1.mzML	5996
mzspec:USI000000:EK_Q_11_1:scan:5997	2	529.316711425781	34.892872	1027	EK_Q_11_1.mzML	5997
mzspec:USI000000:EK_Q_11_1:scan:6002	2	817.939819335938	34.933736	2948	EK_Q_11_1.mzML	6002
mzspec:USI000000:EK_Q_11_1:scan:6004	4	425.218078613281	34.952034	4952	EK_Q_11_1.mzML	6004
mzspec:USI000000:EK_Q_11_1:scan:6006	2	470.737365722656	34.96149	537	EK_Q_11_1.mzML	6006
mzspec:USI000000:EK_Q_11_1:scan:6009	3	657.683166503906	34.98197	4528	EK_Q_11_1.mzML	6009
mzspec:USI000000:EK_Q_11_1:scan:6017	2	829.37744140625	35.04647	2983	EK_Q_11_1.mzML	6017
mzspec:USI000000:EK_Q_11_1:scan:6018	3	395.255187988281	35.05528	3599	EK_Q_11_1.mzML	6018
mzspec:USI000000:EK_Q_11_1:scan:6019	2	702.844055175781	35.06413	2385	EK_Q_11_1.mzML	6019
mzspec:USI000000:EK_Q_11_1:scan:6022	2	499.762664794922	35.090609	778	EK_Q_11_1.mzML	6022
mzspec:USI000000:EK_Q_11_1:scan:6027	2	454.785125732422	35.125122	450	EK_Q_11_1.mzML	6027
mzspec:USI000000:EK_Q_11_1:scan:6028	2	515.806945800781	35.132028	934	EK_Q_11_1.mzML	6028
mzspec:USI000000:EK_Q_11_1:scan:6030	2	822.9084	35.149632	2959	EK_Q_11_1.mzML	6030
mzspec:USI000000:EK_Q_11_1:scan:6031	2	699.376586914063	35.158099	2366	EK_Q_11_1.mzML	6031
mzspec:USI000000:EK_Q_11_1:scan:6037	2	441.248077392578	35.196476	341	EK_Q_11_1.mzML	6037
mzspec:USI000000:EK_Q_11_1:scan:6038	2	826.432006835938	35.20142	2976	EK_Q_11_1.mzML	6038
mzspec:USI000000:EK_Q_11_1:scan:6039	2	420.224090576172	35.207037	230	EK_Q_11_1.mzML	6039
mzspec:USI000000:EK_Q_11_1:scan:6041	2	476.239532470703	35.222387	585	EK_Q_11_1.mzML	6041
mzspec:USI000000:EK_Q_11_1:scan:6042	2	565.795593261719	35.229716	1348	EK_Q_11_1.mzML	6042
mzspec:USI000000:EK_Q_11_1:scan:6052	3	609.984252929688	35.294497	4383	EK_Q_11_1.mzML	6052
mzspec:USI000000:EK_Q_11_1:scan:6053	2	563.779052734375	35.302047	1328	EK_Q_11_1.mzML	6053
mzspec:USI000000:EK_Q_11_1:scan:6055	2	841.438232421875	35.318499	3021	EK_Q_11_1.mzML	6055
mzspec:USI000000:EK_Q_11_1:scan:6064	3	448.917907714844	35.385485	3815	EK_Q_11_1.mzML	6064
mzspec:USI000000:EK_Q_11_1:scan:6066	2	472.769714355469	35.400622	549	EK_Q_11_1.mzML	6066
mzspec:USI000000:EK_Q_11_1:scan:6070	2	417.727325439453	35.427599	225	EK_Q_11_1.mzML	6070
mzspec:USI000000:EK_Q_11_1:scan:6071	3	425.552612304688	35.433191	3713	EK_Q_11_1.mzML	6071
mzspec:USI000000:EK_Q_11_1:scan:6075	3	500.58935546875	35.463847	4014	EK_Q_11_1.mzML	6075
mzspec:USI000000:EK_Q_11_1:scan:6082	2	461.255523681641	35.513195	488	EK_Q_11_1.mzML	6082
mzspec:USI000000:EK_Q_11_1:scan:6083	2	493.798461914063	35.521537	735	EK_Q_11_1.mzML	6083
mzspec:USI000000:EK_Q_11_1:scan:6094	2	450.281768798828	35.610587	398	EK_Q_11_1.mzML	6094
mzspec:USI000000:EK_Q_11_1:scan:6105	2	929.938171386719	35.693354	3249	EK_Q_11_1.mzML	6105
mzspec:USI000000:EK_Q_11_1:scan:6106	2	413.26708984375	35.699906	207	EK_Q_11_1.mzML	6106
mzspec:USI000000:EK_Q_11_1:scan:6109	2	440.251159667969	35.723927	338	EK_Q_11_1.mzML	6109
mzspec:USI000000:EK_Q_11_1:scan:6110	2	579.832092285156	35.732754	1504	EK_Q_11_1.mzML	6110
mzspec:USI000000:EK_Q_11_1:scan:6114	2	514.278564453125	35.757837	917	EK_Q_11_1.mzML	6114
mzspec:USI000000:EK_Q_11_1:scan:6115	2	448.289672851563	35.761529	372	EK_Q_11_1.mzML	6115
mzspec:USI000000:EK_Q_11_1:scan:6116	2	388.245513916016	35.767506	117	EK_Q_11_1.mzML	6116
mzspec:USI000000:EK_Q_11_1:scan:6117	2	473.785400390625	35.774835	562	EK_Q_11_1.mzML	6117
mzspec:USI000000:EK_Q_11_1:scan:6120	2	342.2099609375	35.801281	34	EK_Q_11_1.mzML	6120
mzspec:USI000000:EK_Q_11_1:scan:6123	2	355.565704345703	35.828392	54	EK_Q_11_1.mzML	6123
mzspec:USI000000:EK_Q_11_1:scan:6125	2	454.784484863281	35.830654	450	EK_Q_11_1.mzML	6125
mzspec:USI000000:EK_Q_11_1:scan:6127	3	411.899871826172	35.842081	3672	EK_Q_11_1.mzML	6127
mzspec:USI000000:EK_Q_11_1:scan:6129	2	617.351257324219	35.857544	1803	EK_Q_11_1.mzML	6129
mzspec:USI000000:EK_Q_11_1:scan:6131	2	457.293701171875	35.875179	468	EK_Q_11_1.mzML	6131
mzspec:USI000000:EK_Q_11_1:scan:6134	2	736.347351074219	35.902279	2588	EK_Q_11_1.mzML	6134
mzspec:USI000000:EK_Q_11_1:scan:6138	3	590.986206054688	35.921833	4327	EK_Q_11_1.mzML	6138
mzspec:USI000000:EK_Q_11_1:scan:6139	2	441.776672363281	35.927358	352	EK_Q_11_1.mzML	6139
mzspec:USI000000:EK_Q_11_1:scan:6140	2	475.750122070313	35.936185	578	EK_Q_11_1.mzML	6140
mzspec:USI000000:EK_Q_11_1:scan:6141	2	650.365356445313	35.945017	2057	EK_Q_11_1.mzML	6141
mzspec:USI000000:EK_Q_11_1:scan:6143	2	364.703735351563	35.962652	63	EK_Q_11_1.mzML	6143
mzspec:USI000000:EK_Q_11_1:scan:6144	3	368.5495	35.971463	3554	EK_Q_11_1.mzML	6144
mzspec:USI000000:EK_Q_11_1:scan:6148	2	449.280578613281	35.992017	384	EK_Q_11_1.mzML	6148
mzspec:USI000000:EK_Q_11_1:scan:6150	2	853.369201660156	36.006619	3066	EK_Q_11_1.mzML	6150
mzspec:USI000000:EK_Q_11_1:scan:6151	2	436.272399902344	36.015429	313	EK_Q_11_1.mzML	6151
mzspec:USI000000:EK_Q_11_1:scan:6159	2	372.7421875	36.07129	77	EK_Q_11_1.mzML	6159
mzspec:USI000000:EK_Q_11_1:scan:6160	2	377.21875	36.0801	88	EK_Q_11_1.mzML	6160
mzspec:USI000000:EK_Q_11_1:scan:6161	2	406.239868164063	36.088865	166	EK_Q_11_1.mzML	6161
mzspec:USI000000:EK_Q_11_1:scan:6162	2	789.862670898438	36.097709	2830	EK_Q_11_1.mzML	6162
mzspec:USI000000:EK_Q_11_1:scan:6164	2	532.845458984375	36.115361	1081	EK_Q_11_1.mzML	6164
mzspec:USI000000:EK_Q_11_1:scan:6170	2	435.230285644531	36.159111	304	EK_Q_11_1.mzML	6170
mzspec:USI000000:EK_Q_11_1:scan:6171	2	413.243377685547	36.163732	202	EK_Q_11_1.mzML	6171
mzspec:USI000000:EK_Q_11_1:scan:6172	2	505.279449462891	36.172432	845	EK_Q_11_1.mzML	6172
mzspec:USI000000:EK_Q_11_1:scan:6174	2	816.900024414063	36.190084	2942	EK_Q_11_1.mzML	6174
mzspec:USI000000:EK_Q_11_1:scan:6182	2	493.788116455078	36.242484	733	EK_Q_11_1.mzML	6182
mzspec:USI000000:EK_Q_11_1:scan:6183	2	625.818786621094	36.250971	1854	EK_Q_11_1.mzML	6183
mzspec:USI000000:EK_Q_11_1:scan:6187	3	642.340393066406	36.286265	4489	EK_Q_11_1.mzML	6187
mzspec:USI000000:EK_Q_11_1:scan:6189	2	417.72802734375	36.304548	225	EK_Q_11_1.mzML	6189
mzspec:USI000000:EK_Q_11_1:scan:6192	2	425.731475830078	36.320367	263	EK_Q_11_1.mzML	6192
mzspec:USI000000:EK_Q_11_1:scan:6203	3	454.262268066406	36.404707	3836	EK_Q_11_1.mzML	6203
mzspec:USI000000:EK_Q_11_1:scan:6204	3	456.613372802734	36.406817	3839	EK_Q_11_1.mzML	6204
mzspec:USI000000:EK_Q_11_1:scan:6207	2	397.234832763672	36.419786	140	EK_Q_11_1.mzML	6207
mzspec:USI000000:EK_Q_11_1:scan:6209	2	387.242065429688	36.436778	112	EK_Q_11_1.mzML	6209
mzspec:USI000000:EK_Q_11_1:scan:6211	2	547.832702636719	36.45343	1186	EK_Q_11_1.mzML	6211
mzspec:USI000000:EK_Q_11_1:scan:6215	2	576.302673339844	36.471505	1443	EK_Q_11_1.mzML	6215
mzspec:USI000000:EK_Q_11_1:scan:6220	2	477.789520263672	36.510903	606	EK_Q_11_1.mzML	6220
mzspec:USI000000:EK_Q_11_1:scan:6224	2	355.565551757813	36.537242	54	EK_Q_11_1.mzML	6224
mzspec:USI000000:EK_Q_11_1:scan:6225	2	431.761322021484	36.542272	294	EK_Q_11_1.mzML	6225
mzspec:USI000000:EK_Q_11_1:scan:6226	2	594.315673828125	36.546792	1623	EK_Q_11_1.mzML	6226
mzspec:USI000000:EK_Q_11_1:scan:6229	2	496.283294677734	36.564405	756	EK_Q_11_1.mzML	6229
mzspec:USI000000:EK_Q_11_1:scan:6231	2	507.796722412109	36.579549	864	EK_Q_11_1.mzML	6231
mzspec:USI000000:EK_Q_11_1:scan:6235	2	712.860168457031	36.60882	2467	EK_Q_11_1.mzML	6235
mzspec:USI000000:EK_Q_11_1:scan:6236	2	394.257873535156	36.613476	128	EK_Q_11_1.mzML	6236
mzspec:USI000000:EK_Q_11_1:scan:6240	2	529.318176269531	36.642118	1027	EK_Q_11_1.mzML	6240
mzspec:USI000000:EK_Q_11_1:scan:6249	3	492.2392	36.701091	3986	EK_Q_11_1.mzML	6249
mzspec:USI000000:EK_Q_11_1:scan:6250	2	778.358032226563	36.709934	2773	EK_Q_11_1.mzML	6250
mzspec:USI000000:EK_Q_11_1:scan:6258	2	385.725433349609	36.767664	107	EK_Q_11_1.mzML	6258
mzspec:USI000000:EK_Q_11_1:scan:6262	2	658.837097167969	36.793449	2106	EK_Q_11_1.mzML	6262
mzspec:USI000000:EK_Q_11_1:scan:6263	2	795.94287109375	36.802303	2863	EK_Q_11_1.mzML	6263
mzspec:USI000000:EK_Q_11_1:scan:6269	3	398.556182861328	36.842245	3614	EK_Q_11_1.mzML	6269
mzspec:USI000000:EK_Q_11_1:scan:6271	3	602.328369140625	36.851301	4363	EK_Q_11_1.mzML	6271
mzspec:USI000000:EK_Q_11_1:scan:6273	2	450.734527587891	36.863574	406	EK_Q_11_1.mzML	6273
mzspec:USI000000:EK_Q_11_1:scan:6274	2	559.815490722656	36.870024	1296	EK_Q_11_1.mzML	6274
mzspec:USI000000:EK_Q_11_1:scan:6279	2	422.737487792969	36.906774	246	EK_Q_11_1.mzML	6279
mzspec:USI000000:EK_Q_11_1:scan:6280	2	499.804016113281	36.909868	782	EK_Q_11_1.mzML	6280
mzspec:USI000000:EK_Q_11_1:scan:6282	2	597.332153320313	36.919699	1658	EK_Q_11_1.mzML	6282
mzspec:USI000000:EK_Q_11_1:scan:6291	2	510.779968261719	36.983566	889	EK_Q_11_1.mzML	6291
mzspec:USI000000:EK_Q_11_1:scan:6292	2	622.323974609375	36.98811	1829	EK_Q_11_1.mzML	6292
mzspec:USI000000:EK_Q_11_1:scan:6296	2	702.848999023438	37.020074	2386	EK_Q_11_1.mzML	6296
mzspec:USI000000:EK_Q_11_1:scan:6302	3	450.885284423828	37.061358	3824	EK_Q_11_1.mzML	6302
mzspec:USI000000:EK_Q_11_1:scan:6306	2	512.8107	37.093366	908	EK_Q_11_1.mzML	6306
